baseline_raw,raw+water,raw+fits,all_four,fits+water,fit1_only,fit2_only,fits_combined
"[0.         0.         0.         0.00156986 0.00156986 0.00313972
 0.00313972 0.00313972 0.00313972 0.00470958 0.00470958 0.00470958
 0.00470958 0.00627943 0.00627943 0.00784929 0.00784929 0.00941915
 0.00941915 0.01098901 0.01098901 0.01255887 0.01255887 0.01255887
 0.01255887 0.01412873 0.01412873 0.01569859 0.01569859 0.02040816
 0.02040816 0.02197802 0.02197802 0.02354788 0.02354788 0.02511774
 0.02511774 0.0266876  0.0266876  0.02825746 0.02825746 0.02982732
 0.02982732 0.03296703 0.03296703 0.03453689 0.03453689 0.0455259
 0.0455259  0.04709576 0.04709576 0.04866562 0.04866562 0.05023548
 0.05023548 0.0533752  0.0533752  0.05808477 0.05808477 0.06279435
 0.06279435 0.06907378 0.06907378 0.07064364 0.07064364 0.0722135
 0.0722135  0.07378336 0.07378336 0.07535322 0.07535322 0.08006279
 0.08006279 0.08477237 0.08477237 0.10204082 0.10204082 0.10361068
 0.10361068 0.10832025 0.10832025 0.11145997 0.11145997 0.11459969
 0.11459969 0.11616954 0.11616954 0.1255887  0.1255887  0.12872841
 0.12872841 0.13343799 0.13343799 0.14285714 0.14285714 0.14599686
 0.14599686 0.1522763  0.1522763  0.16169545 0.16169545 0.16483516
 0.16483516 0.17425432 0.17582418 0.17582418 0.18053375 0.18053375
 0.18367347 0.18367347 0.20094192 0.20094192 0.21036107 0.21036107
 0.24018838 0.2433281  0.24489796 0.24489796 0.25431711 0.25745683
 0.26530612 0.26530612 0.27158556 0.27158556 0.28571429 0.28571429
 0.29356358 0.29356358 0.29513344 0.29513344 0.2967033  0.29984301
 0.33124019 0.33124019 0.33281005 0.33281005 0.35007849 0.35007849
 0.38461538 0.38461538 0.40188383 0.40188383 0.41758242 0.41758242
 0.41915228 0.42229199 0.43485086 0.43799058 0.45682889 0.4599686
 0.47252747 0.47252747 0.4866562  0.4866562  0.49136578 0.49136578
 0.54160126 0.54160126 0.54631083 0.54945055 0.55416013 0.55729984
 0.57770801 0.58084772 0.59968603 0.59968603 0.60753532 0.61067504
 0.67974882 0.68288854 0.6844584  0.68916797 0.78806907 0.78806907
 0.80533752 0.80847724 0.87912088 0.8822606  0.91679749 0.91993721
 1.        ]","[0.         0.         0.         0.         0.         0.00313972
 0.00313972 0.00313972 0.00313972 0.00470958 0.00470958 0.00627943
 0.00627943 0.00627943 0.00627943 0.00627943 0.00627943 0.00784929
 0.00784929 0.00784929 0.00784929 0.00941915 0.01098901 0.01098901
 0.01098901 0.01098901 0.01098901 0.01098901 0.01255887 0.01255887
 0.01569859 0.01569859 0.01726845 0.01726845 0.0188383  0.0188383
 0.02040816 0.02040816 0.02197802 0.02197802 0.02354788 0.02354788
 0.02511774 0.02511774 0.02825746 0.02825746 0.02982732 0.02982732
 0.03296703 0.03296703 0.03453689 0.03610675 0.03610675 0.03767661
 0.03767661 0.03924647 0.03924647 0.04081633 0.04081633 0.04238619
 0.04238619 0.0455259  0.0455259  0.04709576 0.04709576 0.04866562
 0.04866562 0.05023548 0.05023548 0.05180534 0.05180534 0.05651491
 0.05651491 0.05808477 0.05808477 0.05965463 0.05965463 0.06122449
 0.06122449 0.06593407 0.06593407 0.07378336 0.07378336 0.07692308
 0.07692308 0.08163265 0.08163265 0.08477237 0.08477237 0.08634223
 0.08791209 0.08948195 0.09105181 0.09105181 0.09419152 0.09419152
 0.09576138 0.09576138 0.10204082 0.10204082 0.10518053 0.10518053
 0.10675039 0.10675039 0.10832025 0.10832025 0.11145997 0.11145997
 0.11302983 0.11302983 0.11459969 0.11459969 0.13343799 0.13343799
 0.13657771 0.13657771 0.13814757 0.13814757 0.14128728 0.14128728
 0.14913658 0.14913658 0.1522763  0.1522763  0.15384615 0.15384615
 0.16169545 0.16169545 0.16326531 0.16326531 0.16640502 0.1899529
 0.19152276 0.19466248 0.19466248 0.20408163 0.20408163 0.21036107
 0.21036107 0.21350078 0.21350078 0.22605965 0.22605965 0.22762951
 0.22762951 0.23861852 0.23861852 0.2433281  0.2433281  0.25117739
 0.25117739 0.25902669 0.25902669 0.26059655 0.26216641 0.27472527
 0.27472527 0.27629513 0.27629513 0.27943485 0.28257457 0.29042386
 0.29042386 0.2967033  0.2967033  0.30612245 0.30612245 0.32810047
 0.32810047 0.32967033 0.32967033 0.35321821 0.35321821 0.35635793
 0.35949765 0.35949765 0.36263736 0.36263736 0.36420722 0.36420722
 0.37676609 0.37676609 0.37990581 0.37990581 0.38461538 0.38461538
 0.39403454 0.39717425 0.43642072 0.43642072 0.44427002 0.44427002
 0.4599686  0.4599686  0.47095761 0.47095761 0.49607535 0.49921507
 0.54317111 0.54317111 0.54631083 0.54945055 0.55729984 0.56043956
 0.57299843 0.57613815 0.57770801 0.57770801 0.58398744 0.58712716
 0.65620094 0.65934066 0.67189953 0.67503925 0.69701727 0.70015699
 0.72841444 0.72841444 0.75824176 0.75824176 0.78178964 0.78492936
 0.84301413 0.84301413 0.84615385 0.84929356 0.88383046 0.88697017
 1.        ]","[0.         0.         0.         0.00156986 0.00156986 0.00313972
 0.00313972 0.00470958 0.00470958 0.00627943 0.00627943 0.00784929
 0.00784929 0.00941915 0.00941915 0.01255887 0.01255887 0.01412873
 0.01412873 0.01569859 0.01569859 0.01569859 0.01726845 0.01726845
 0.0188383  0.0188383  0.02197802 0.02197802 0.02197802 0.02197802
 0.02354788 0.02354788 0.02511774 0.02511774 0.0266876  0.0266876
 0.02982732 0.02982732 0.03296703 0.03296703 0.03453689 0.03453689
 0.03610675 0.03610675 0.03767661 0.03767661 0.03924647 0.03924647
 0.04709576 0.04709576 0.04866562 0.04866562 0.05023548 0.05023548
 0.05180534 0.05180534 0.0533752  0.0533752  0.05494505 0.05494505
 0.06279435 0.06279435 0.06436421 0.06436421 0.06593407 0.06593407
 0.07378336 0.07378336 0.08320251 0.08320251 0.09262166 0.09262166
 0.09576138 0.09576138 0.09733124 0.09733124 0.13971743 0.13971743
 0.14285714 0.14285714 0.144427   0.144427   0.15384615 0.15698587
 0.16012559 0.16012559 0.16483516 0.16483516 0.16640502 0.16640502
 0.16954474 0.16954474 0.17582418 0.17582418 0.18053375 0.18053375
 0.19623234 0.19623234 0.20408163 0.20408163 0.20879121 0.20879121
 0.21193093 0.21193093 0.21350078 0.2166405  0.23390895 0.23390895
 0.24175824 0.24175824 0.24803768 0.24803768 0.25902669 0.25902669
 0.27472527 0.27472527 0.29984301 0.29984301 0.31711146 0.31711146
 0.33908948 0.33908948 0.37205651 0.37205651 0.40816327 0.40816327
 0.4678179  0.4678179  0.54160126 0.54160126 0.5855573  0.58869702
 0.59968603 0.59968603 0.65306122 0.65620094 0.69387755 0.69701727
 0.70172684 0.70486656 0.76923077 0.77237049 0.90580848 0.90894819
 1.        ]","[0.         0.         0.         0.00156986 0.00156986 0.00313972
 0.00313972 0.00313972 0.00313972 0.00470958 0.00470958 0.00627943
 0.00627943 0.00784929 0.00784929 0.00941915 0.00941915 0.01098901
 0.01098901 0.01412873 0.01412873 0.01412873 0.01569859 0.01569859
 0.01726845 0.01726845 0.02040816 0.02040816 0.02040816 0.02040816
 0.02197802 0.02197802 0.02354788 0.02354788 0.02511774 0.02511774
 0.02825746 0.02825746 0.02982732 0.02982732 0.03139717 0.03139717
 0.03296703 0.03296703 0.03767661 0.03767661 0.03924647 0.03924647
 0.04238619 0.04238619 0.04395604 0.04395604 0.05023548 0.05023548
 0.05180534 0.05180534 0.0533752  0.0533752  0.05494505 0.05494505
 0.05808477 0.05808477 0.06436421 0.06436421 0.06593407 0.06593407
 0.06750392 0.06750392 0.06907378 0.06907378 0.0722135  0.0722135
 0.07692308 0.07849294 0.08791209 0.08791209 0.08791209 0.09576138
 0.09576138 0.09733124 0.09733124 0.10361068 0.10361068 0.10832025
 0.10832025 0.11145997 0.11145997 0.12872841 0.12872841 0.14913658
 0.14913658 0.1522763  0.1522763  0.16954474 0.16954474 0.17268446
 0.17268446 0.18681319 0.18681319 0.18838305 0.18838305 0.19623234
 0.19623234 0.20094192 0.20094192 0.20251177 0.20251177 0.21036107
 0.21036107 0.23704867 0.24018838 0.28414443 0.28414443 0.288854
 0.288854   0.34850863 0.34850863 0.35478807 0.35478807 0.36577708
 0.36577708 0.44270016 0.44583987 0.50078493 0.50392465 0.51020408
 0.51020408 0.54631083 0.54631083 0.6043956  0.60753532 0.73783359
 0.74097331 0.79905808 0.8021978  0.81161695 0.81475667 0.82574568
 0.8288854  0.89167975 0.89481947 1.        ]","[0.         0.         0.         0.00156986 0.00156986 0.00313972
 0.00313972 0.00313972 0.00313972 0.00470958 0.00470958 0.00470958
 0.00470958 0.00627943 0.00627943 0.00784929 0.00784929 0.00941915
 0.00941915 0.01098901 0.01098901 0.01255887 0.01255887 0.01255887
 0.01255887 0.01412873 0.01412873 0.01569859 0.01569859 0.01726845
 0.01726845 0.01726845 0.01726845 0.0188383  0.02040816 0.02040816
 0.02197802 0.02197802 0.02511774 0.02511774 0.0266876  0.0266876
 0.02825746 0.02825746 0.02982732 0.02982732 0.03139717 0.03139717
 0.03296703 0.03296703 0.03453689 0.03453689 0.03924647 0.03924647
 0.04395604 0.04395604 0.0455259  0.04709576 0.04709576 0.05023548
 0.05180534 0.06122449 0.06122449 0.06593407 0.06593407 0.06750392
 0.06750392 0.07064364 0.07064364 0.0722135  0.0722135  0.07692308
 0.07692308 0.07849294 0.07849294 0.08634223 0.08634223 0.08791209
 0.08791209 0.10047096 0.10047096 0.10518053 0.10518053 0.11145997
 0.11145997 0.11302983 0.11302983 0.11459969 0.11459969 0.1177394
 0.1177394  0.1255887  0.1255887  0.13500785 0.13500785 0.13657771
 0.13814757 0.15070644 0.15070644 0.16483516 0.16483516 0.17582418
 0.17582418 0.17739403 0.17739403 0.18367347 0.18367347 0.1978022
 0.1978022  0.19937206 0.19937206 0.21507064 0.21507064 0.22605965
 0.22919937 0.25588697 0.25588697 0.26687598 0.26844584 0.27315542
 0.27315542 0.28728414 0.28728414 0.29042386 0.29513344 0.29513344
 0.30298273 0.30298273 0.31397174 0.31397174 0.34850863 0.35164835
 0.35321821 0.35321821 0.41130298 0.41130298 0.44897959 0.45211931
 0.50549451 0.50549451 0.52904239 0.5321821  0.57456829 0.57770801
 0.60282575 0.60596546 0.68759812 0.69073783 0.75824176 0.76138148
 0.77237049 0.7755102  1.        ]","[0.         0.         0.         0.00156986 0.00156986 0.00313972
 0.00313972 0.00470958 0.00470958 0.00627943 0.00627943 0.00784929
 0.00784929 0.00941915 0.00941915 0.01098901 0.01098901 0.01255887
 0.01255887 0.01255887 0.01255887 0.01255887 0.01412873 0.01412873
 0.01569859 0.01569859 0.01726845 0.01726845 0.02354788 0.02354788
 0.02511774 0.02511774 0.0266876  0.0266876  0.02825746 0.02825746
 0.03139717 0.03139717 0.03453689 0.03453689 0.03767661 0.03767661
 0.03924647 0.03924647 0.04081633 0.04081633 0.04238619 0.04238619
 0.04395604 0.04395604 0.0455259  0.0455259  0.04709576 0.04709576
 0.05023548 0.05023548 0.05180534 0.05180534 0.0533752  0.0533752
 0.05494505 0.05494505 0.05808477 0.05808477 0.05965463 0.05965463
 0.06436421 0.06436421 0.06907378 0.07064364 0.07378336 0.07378336
 0.07535322 0.07535322 0.07692308 0.07692308 0.08320251 0.08320251
 0.08320251 0.08320251 0.08477237 0.08477237 0.08634223 0.08634223
 0.08948195 0.08948195 0.09105181 0.09105181 0.09262166 0.09262166
 0.09419152 0.09419152 0.09576138 0.09576138 0.0989011  0.0989011
 0.10518053 0.10518053 0.12401884 0.12401884 0.1255887  0.1255887
 0.13657771 0.13657771 0.13971743 0.13971743 0.144427   0.144427
 0.14599686 0.14599686 0.14913658 0.14913658 0.1522763  0.1522763
 0.15541601 0.15541601 0.15698587 0.15698587 0.16012559 0.16012559
 0.16640502 0.16640502 0.16797488 0.16797488 0.17739403 0.17739403
 0.18053375 0.18053375 0.18210361 0.18210361 0.18524333 0.18524333
 0.19466248 0.19466248 0.19623234 0.19623234 0.19937206 0.19937206
 0.20408163 0.20408163 0.20722135 0.20722135 0.21036107 0.21036107
 0.21193093 0.21350078 0.21350078 0.22135008 0.22135008 0.2244898
 0.2244898  0.22762951 0.22762951 0.22919937 0.22919937 0.23076923
 0.23076923 0.23704867 0.23704867 0.23861852 0.23861852 0.24646782
 0.24646782 0.25117739 0.25117739 0.26530612 0.26530612 0.27943485
 0.27943485 0.28414443 0.28414443 0.28571429 0.28571429 0.2967033
 0.2967033  0.29827316 0.29827316 0.30612245 0.30612245 0.30769231
 0.30769231 0.31397174 0.31397174 0.3155416  0.3155416  0.31868132
 0.31868132 0.33437991 0.33437991 0.33594976 0.33594976 0.35007849
 0.35007849 0.35635793 0.35635793 0.36420722 0.36420722 0.38147567
 0.38147567 0.3877551  0.3877551  0.40816327 0.40816327 0.41287284
 0.41287284 0.42543171 0.42857143 0.47723705 0.47723705 0.48351648
 0.48351648 0.50863422 0.51177394 0.54631083 0.54631083 0.55416013
 0.55416013 0.57613815 0.57613815 0.711146   0.71428571 0.74411303
 0.74725275 0.82574568 0.8288854  0.86185243 0.86185243 0.86656201
 0.86970173 1.        ]","[0.         0.         0.         0.00156986 0.00156986 0.00156986
 0.00156986 0.00313972 0.00313972 0.00470958 0.00470958 0.00627943
 0.00627943 0.00784929 0.00784929 0.00784929 0.00784929 0.00941915
 0.00941915 0.00941915 0.00941915 0.01098901 0.01098901 0.01098901
 0.01098901 0.01255887 0.01255887 0.01412873 0.01412873 0.01569859
 0.01569859 0.01726845 0.01726845 0.0188383  0.0188383  0.02040816
 0.02197802 0.02197802 0.0266876  0.0266876  0.0266876  0.02825746
 0.02825746 0.03139717 0.03296703 0.03453689 0.03453689 0.03610675
 0.03610675 0.03767661 0.03767661 0.04081633 0.04081633 0.04238619
 0.04238619 0.04395604 0.04395604 0.0455259  0.0455259  0.04709576
 0.04709576 0.04866562 0.04866562 0.05023548 0.05023548 0.05180534
 0.0533752  0.0533752  0.05494505 0.05494505 0.05808477 0.05808477
 0.06122449 0.06122449 0.06593407 0.06593407 0.06750392 0.06750392
 0.07064364 0.07064364 0.07535322 0.07535322 0.07692308 0.07692308
 0.07849294 0.08477237 0.08477237 0.08634223 0.08634223 0.09105181
 0.09105181 0.09576138 0.09576138 0.10518053 0.10518053 0.10832025
 0.10832025 0.11145997 0.11145997 0.11459969 0.11459969 0.11616954
 0.11616954 0.1177394  0.1177394  0.11930926 0.11930926 0.12401884
 0.12401884 0.13500785 0.13657771 0.13657771 0.13814757 0.13814757
 0.15698587 0.15855573 0.15855573 0.16012559 0.16012559 0.17268446
 0.17425432 0.17425432 0.17896389 0.17896389 0.18053375 0.18053375
 0.18210361 0.18210361 0.18367347 0.18367347 0.1978022  0.1978022
 0.20879121 0.20879121 0.21821036 0.22135008 0.2244898  0.2244898
 0.22605965 0.22605965 0.2433281  0.2433281  0.24803768 0.24803768
 0.25588697 0.25588697 0.25745683 0.25745683 0.26530612 0.26530612
 0.26844584 0.26844584 0.27158556 0.27158556 0.288854   0.288854
 0.29513344 0.29513344 0.30612245 0.30612245 0.30926217 0.30926217
 0.31240188 0.31240188 0.32339089 0.32339089 0.32810047 0.32810047
 0.32967033 0.32967033 0.3422292  0.34536892 0.38147567 0.38147567
 0.39246468 0.39246468 0.41130298 0.4144427  0.45525903 0.45839874
 0.4599686  0.4599686  0.46938776 0.47095761 0.47566719 0.47723705
 0.50549451 0.50863422 0.56514914 0.56828885 0.57613815 0.57613815
 0.57927786 0.58241758 0.59811617 0.60125589 0.62166405 0.62166405
 0.72841444 0.73155416 0.80062794 0.80376766 0.83202512 0.83516484
 0.89952904 0.90266876 0.95761381 0.96075353 1.        ]","[0.         0.         0.         0.00156986 0.00156986 0.00313972
 0.00313972 0.00470958 0.00470958 0.00470958 0.00470958 0.00470958
 0.00470958 0.00627943 0.00627943 0.00784929 0.00784929 0.00784929
 0.00784929 0.00941915 0.00941915 0.01098901 0.01098901 0.01255887
 0.01255887 0.01412873 0.01412873 0.01569859 0.01569859 0.01726845
 0.01726845 0.0188383  0.02040816 0.02040816 0.0266876  0.0266876
 0.03139717 0.03139717 0.03296703 0.03296703 0.03610675 0.03610675
 0.04081633 0.04081633 0.04866562 0.04866562 0.0533752  0.0533752
 0.05494505 0.05494505 0.05808477 0.05808477 0.06593407 0.06593407
 0.0722135  0.0722135  0.07535322 0.07535322 0.07692308 0.07692308
 0.07849294 0.07849294 0.08634223 0.08634223 0.08948195 0.08948195
 0.09105181 0.09105181 0.09576138 0.09576138 0.09733124 0.09733124
 0.10047096 0.10047096 0.10518053 0.10518053 0.10675039 0.10675039
 0.1177394  0.1177394  0.13186813 0.13186813 0.13500785 0.13500785
 0.13971743 0.13971743 0.15855573 0.15855573 0.16012559 0.16012559
 0.16954474 0.16954474 0.17739403 0.17739403 0.19309262 0.19309262
 0.19466248 0.19466248 0.21507064 0.21507064 0.32025118 0.32025118
 0.32339089 0.3422292  0.3422292  0.34536892 0.34536892 0.35164835
 0.35164835 0.36734694 0.36734694 0.37362637 0.37362637 0.3956044
 0.3956044  0.40973312 0.40973312 0.41287284 0.41601256 0.44740973
 0.44740973 0.45682889 0.45682889 0.46624804 0.46938776 0.66248038
 0.66562009 0.66718995 0.67032967 0.68602826 0.68602826 0.71899529
 0.72213501 0.84458399 0.8477237  0.88697017 0.89010989 1.        ]"
